deal_id,filer_cik10,sec_start,sec_end,form,filing_date,accession,primary_doc,kw_hit,kw_n,kw_list,status
1130,51143,2007-10-12,2008-04-09,8-K,2007-11-27,0001104659-07-085209,a07-30112_18k.htm,1,2,ip |technology,ok
1130,51143,2007-10-12,2008-04-09,8-K,2007-12-03,0001104659-07-086417,a07-26935_28k.htm,1,1,ip ,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-01-14,0001104659-08-002339,a08-1931_18k.htm,1,1,ip ,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-01-17,0001104659-08-003306,a08-1931_28k.htm,1,3,intellectual property|ip |technology,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-01-18,0001104659-08-003418,a08-1931_38k.htm,1,3,patent|ip |technology,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-02-04,0001104659-08-006836,a08-4171_18k.htm,1,1,ip ,ok
1130,51143,2007-10-12,2008-04-09,10-K,2008-02-26,0001047469-08-001731,a2181836z10-k.htm,1,4,patent|intellectual property|ip |technology,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-02-26,0001104659-08-012803,a08-5931_38k.htm,1,1,ip ,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-02-27,0001104659-08-013132,a08-5931_28k.htm,1,2,ip |technology,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-03-03,0001104659-08-014492,a08-5931_48k.htm,1,1,ip ,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-03-06,0001104659-08-015727,a08-7350_28k.htm,1,4,patent|intellectual property|ip |technology,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-03-06,0001104659-08-015706,a08-7350_18k.htm,1,4,patent|intellectual property|ip |technology,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-04-01,0001104659-08-021459,a08-9452_28k.htm,1,1,ip ,ok
1130,51143,2007-10-12,2008-04-09,8-K,2008-04-04,0001104659-08-022521,a08-7541_28k.htm,1,1,ip ,ok
1131,320187,2019-09-20,2020-03-18,8-K,2019-09-23,0000320187-19-000061,a2019annualshareholdermeet.htm,1,1,ip ,ok
1131,320187,2019-09-20,2020-03-18,8-K,2019-09-24,0000320187-19-000066,q1fy20form8ker.htm,1,1,ip ,ok
1131,320187,2019-09-20,2020-03-18,10-Q,2019-10-04,0000320187-19-000071,nke-831201910q.htm,1,4,patent|intellectual property|ip |technology,ok
1131,320187,2019-09-20,2020-03-18,8-K,2019-10-22,0000320187-19-000075,form8k10222019.htm,1,1,ip ,ok
1131,320187,2019-09-20,2020-03-18,8-K,2019-11-14,0000320187-19-000080,form8knov14.htm,1,1,ip ,ok
1131,320187,2019-09-20,2020-03-18,8-K,2019-12-19,0000320187-19-000085,q2fy208-ker.htm,1,1,ip ,ok
1131,320187,2019-09-20,2020-03-18,10-Q,2020-01-07,0000320187-20-000004,nke-1130201910q.htm,1,4,patent|intellectual property|ip |technology,ok
1131,320187,2019-09-20,2020-03-18,8-K,2020-02-04,0000320187-20-000006,form8kfeb2020.htm,1,1,ip ,ok
1131,320187,2019-09-20,2020-03-18,8-K,2020-02-06,0001193125-20-026172,d865187d8k.htm,1,1,ip ,ok
1131,320187,2019-09-20,2020-03-18,8-K,2020-02-18,0000320187-20-000008,nke0218208k.htm,1,1,ip ,ok
1132,1050825,2012-07-17,2013-01-13,8-K,2012-09-19,0001050825-12-000009,scs-091912x8k.htm,1,1,ip ,ok
1132,1050825,2012-07-17,2013-01-13,10-Q,2012-10-01,0001050825-12-000012,scs-08242012x10q.htm,1,4,ip |purchase price|consideration|technology,ok
1132,1050825,2012-07-17,2013-01-13,8-K,2012-10-30,0001050825-12-000014,scs-102912x8k.htm,1,1,ip ,ok
1132,1050825,2012-07-17,2013-01-13,8-K,2012-11-01,0001050825-12-000016,scs-11012012x8k.htm,1,1,ip ,ok
1132,1050825,2012-07-17,2013-01-13,8-K,2012-11-26,0001050825-12-000018,scs-11262012x8k.htm,1,2,ip |technology,ok
1132,1050825,2012-07-17,2013-01-13,8-K,2012-12-07,0001050825-12-000020,scs-12072012x8k.htm,1,1,ip ,ok
1132,1050825,2012-07-17,2013-01-13,8-K,2012-12-19,0001171843-12-004552,document.htm,1,1,ip ,ok
1132,1050825,2012-07-17,2013-01-13,10-Q,2012-12-21,0001050825-12-000042,scs-11232012x10q.htm,1,4,ip |purchase price|consideration|technology,ok
1149,1321834,2016-07-26,2017-01-22,10-Q,2016-08-11,0001493152-16-012182,form10q.htm,1,4,patent|ip |consideration|technology,ok
1149,1321834,2016-07-26,2017-01-22,8-K,2016-08-19,0001493152-16-012704,form8-k.htm,1,2,intellectual property|technology,ok
1149,1321834,2016-07-26,2017-01-22,10-Q,2016-11-14,0001493152-16-014814,form10-q.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
1151,110471,2006-10-19,2007-04-17,10-Q,2006-10-19,0000905729-06-000415,www10q_101906.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
1151,110471,2006-10-19,2007-04-17,8-K,2006-12-15,0000905729-06-000491,www8k_121506.htm,1,1,ip ,ok
1151,110471,2006-10-19,2007-04-17,8-K,2007-01-31,0000905729-07-000032,www8k_013107.htm,1,1,ip ,ok
1151,110471,2006-10-19,2007-04-17,10-K,2007-02-28,0000905729-07-000103,www10k_022807.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1152,51143,2013-11-05,2014-05-04,8-K,2013-11-06,0000950157-13-000398,form8k.htm,1,1,ip ,ok
1152,51143,2013-11-05,2014-05-04,8-K,2013-11-07,0001104659-13-082300,a13-23824_18k.htm,1,1,ip ,ok
1152,51143,2013-11-05,2014-05-04,8-K,2013-11-20,0000950157-13-000418,form8k.htm,1,1,ip ,ok
1152,51143,2013-11-05,2014-05-04,8-K,2013-12-13,0001104659-13-090092,a13-26294_18k.htm,1,1,ip ,ok
1152,51143,2013-11-05,2014-05-04,8-K,2014-01-21,0001104659-14-003343,a14-3591_18k.htm,1,4,intellectual property|ip |consideration|technology,ok
1152,51143,2013-11-05,2014-05-04,8-K,2014-01-22,0001104659-14-003556,a14-3591_28k.htm,1,3,patent|ip |technology,ok
1152,51143,2013-11-05,2014-05-04,8-K,2014-01-23,0001104659-14-003740,a14-4196_18k.htm,1,4,ip |purchase price|consideration|technology,ok
1152,51143,2013-11-05,2014-05-04,8-K,2014-01-31,0001104659-14-005635,a14-4786_18k.htm,1,1,ip ,ok
1152,51143,2013-11-05,2014-05-04,8-K,2014-02-10,0001104659-14-008087,a14-5476_18k.htm,1,4,ip |purchase price|consideration|technology,ok
1152,51143,2013-11-05,2014-05-04,8-K,2014-02-11,0000950157-14-000111,form8k.htm,1,1,ip ,ok
1152,51143,2013-11-05,2014-05-04,10-K,2014-02-25,0001047469-14-001302,a2217495z10-k.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
1152,51143,2013-11-05,2014-05-04,8-K,2014-04-16,0001104659-14-028123,a14-10357_18k.htm,1,4,intellectual property|ip |consideration|technology,ok
1152,51143,2013-11-05,2014-05-04,8-K,2014-04-17,0001104659-14-028441,a14-10357_28k.htm,1,2,ip |technology,ok
1152,51143,2013-11-05,2014-05-04,10-Q,2014-04-29,0000051143-14-000004,ibm14q1_10q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
1152,51143,2013-11-05,2014-05-04,8-K,2014-05-02,0001104659-14-033994,a14-11752_18k.htm,1,1,ip ,ok
1154,72162,2003-01-16,2003-07-15,8-K,2003-01-31,0000072162-03-000002,nlform_8kb-jan312003.txt,1,1,ip ,ok
1154,72162,2003-01-16,2003-07-15,10-K,2003-03-12,0001176236-03-000004,nlform_10k-2002.txt,1,5,patent|ip |consideration|technology|assignment,ok
1154,72162,2003-01-16,2003-07-15,8-K,2003-04-30,0000072162-03-000005,nlform_8k-apr302003.txt,1,1,ip ,ok
1154,72162,2003-01-16,2003-07-15,10-Q,2003-05-09,0000072162-03-000007,nlform_10q-1q2003.txt,1,2,ip |technology,ok
1154,72162,2003-01-16,2003-07-15,8-K,2003-07-14,0000072162-03-000012,nlform_8k-july142003.txt,1,1,ip ,ok
1160,110471,2007-04-18,2007-10-15,8-K,2007-04-18,0000905729-07-000146,www8k_041807.htm,1,1,ip ,ok
1160,110471,2007-04-18,2007-10-15,8-K,2007-04-25,0000905729-07-000168,www8k_042507.htm,1,1,ip ,ok
1160,110471,2007-04-18,2007-10-15,10-Q,2007-05-03,0000905729-07-000180,www10q_050307.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
1160,110471,2007-04-18,2007-10-15,8-K,2007-07-11,0000905729-07-000284,www8k_071107.htm,1,1,ip ,ok
1160,110471,2007-04-18,2007-10-15,10-Q,2007-07-26,0000905729-07-000302,www10q_072607.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
1160,110471,2007-04-18,2007-10-15,8-K,2007-08-30,0000905729-07-000363,www8k_083007.htm,1,1,ip ,ok
1160,110471,2007-04-18,2007-10-15,8-K,2007-09-27,0000905729-07-000384,www8k_092707.htm,1,1,ip ,ok
1160,110471,2007-04-18,2007-10-15,8-K,2007-10-03,0000905729-07-000393,www8k_100307.htm,1,1,ip ,ok
1161,110471,2007-10-12,2008-04-09,10-Q,2007-10-18,0000905729-07-000416,www10q_101807.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
1161,110471,2007-10-12,2008-04-09,8-K,2007-10-25,0000905729-07-000423,www8k_102507.htm,1,1,ip ,ok
1161,110471,2007-10-12,2008-04-09,8-K,2007-10-29,0000905729-07-000426,www8k_102907.htm,1,1,ip ,ok
1161,110471,2007-10-12,2008-04-09,8-K,2007-12-18,0000905729-07-000475,www8k_121807.htm,1,1,ip ,ok
1161,110471,2007-10-12,2008-04-09,8-K,2008-01-30,0000905729-08-000032,www8k_013008.htm,1,1,ip ,ok
1161,110471,2007-10-12,2008-04-09,8-K,2008-02-11,0000905729-08-000057,www8k_021108.htm,1,1,ip ,ok
1161,110471,2007-10-12,2008-04-09,8-K,2008-02-13,0000905729-08-000068,www8k_021308.htm,1,1,ip ,ok
1161,110471,2007-10-12,2008-04-09,10-K,2008-02-26,0000905729-08-000096,www10k_022608.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1161,110471,2007-10-12,2008-04-09,8-K,2008-03-12,0000905729-08-000111,www8k_031208.htm,1,1,ip ,ok
1161,110471,2007-10-12,2008-04-09,8-K,2008-03-13,0000905729-08-000112,www8k_031308.htm,1,1,ip ,ok
1162,110471,2008-04-25,2008-10-22,10-Q,2008-05-01,0000905729-08-000214,www10q_050108.htm,1,4,patent|intellectual property|ip |consideration,ok
1162,110471,2008-04-25,2008-10-22,8-K,2008-05-19,0000905729-08-000245,www8k_051908.htm,1,1,ip ,ok
1162,110471,2008-04-25,2008-10-22,8-K,2008-07-09,0000905729-08-000322,www8k_070908.htm,1,1,ip ,ok
1162,110471,2008-04-25,2008-10-22,10-Q,2008-07-24,0000905729-08-000329,www10q_072408.htm,1,4,patent|intellectual property|ip |consideration,ok
1162,110471,2008-04-25,2008-10-22,8-K,2008-10-01,0000905729-08-000402,www8k_100108.htm,1,1,ip ,ok
1162,110471,2008-04-25,2008-10-22,8-K,2008-10-15,0000905729-08-000416,www8k_101508.htm,1,1,ip ,ok
1162,110471,2008-04-25,2008-10-22,10-Q,2008-10-16,0000905729-08-000419,www10q_101608.htm,1,4,patent|intellectual property|ip |consideration,ok
1166,105319,2010-01-19,2010-07-18,8-K,2010-02-16,0001193125-10-031981,d8k.htm,1,1,ip ,ok
1166,105319,2010-01-19,2010-07-18,8-K,2010-02-25,0001193125-10-040835,d8k.htm,1,1,ip ,ok
1166,105319,2010-01-19,2010-07-18,10-K,2010-03-03,0001193125-10-046833,d10k.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
1166,105319,2010-01-19,2010-07-18,8-K,2010-03-18,0001193125-10-060413,d8k.htm,1,1,ip ,ok
1166,105319,2010-01-19,2010-07-18,8-K,2010-04-09,0001193125-10-080072,d8k.htm,1,1,ip ,ok
1166,105319,2010-01-19,2010-07-18,8-K,2010-05-06,0001193125-10-110896,d8k.htm,1,1,ip ,ok
1166,105319,2010-01-19,2010-07-18,10-Q,2010-05-13,0001193125-10-118941,d10q.htm,1,4,intellectual property|ip |consideration|technology,ok
1166,105319,2010-01-19,2010-07-18,8-K,2010-05-14,0001193125-10-120341,d8k.htm,1,1,ip ,ok
1167,320193,2005-07-20,2006-01-16,10-Q,2005-08-03,0001104659-05-035792,a05-12535_110q.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
1167,320193,2005-07-20,2006-01-16,8-K,2005-08-15,0001181431-05-046871,rrd89343.htm,1,1,ip ,ok
1167,320193,2005-07-20,2006-01-16,8-K,2005-08-26,0001181431-05-049163,rrd90647.htm,1,1,ip ,ok
1167,320193,2005-07-20,2006-01-16,8-K,2005-10-14,0001181431-05-056604,rrd94436.htm,1,1,ip ,ok
1167,320193,2005-07-20,2006-01-16,10-K,2005-12-01,0001104659-05-058421,a05-20674_110k.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
1167,320193,2005-07-20,2006-01-16,8-K,2005-12-19,0001181431-05-067468,rrd100228.htm,1,1,ip ,ok
1167,320193,2005-07-20,2006-01-16,8-K,2006-01-10,0001104659-06-001428,a06-1318_18k.htm,1,1,ip ,ok
1168,320193,2007-09-18,2008-03-16,10-K,2007-11-15,0001047469-07-009340,a2181030z10-k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1168,320193,2007-09-18,2008-03-16,8-K,2008-01-08,0001181431-08-002372,rrd188197.htm,1,1,ip ,ok
1168,320193,2007-09-18,2008-03-16,8-K,2008-01-15,0001181431-08-003342,rrd190089.htm,1,1,ip ,ok
1168,320193,2007-09-18,2008-03-16,10-Q,2008-02-01,0001193125-08-017426,d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1169,320193,2014-09-09,2015-03-08,8-K,2014-10-20,0001193125-14-376361,d806538d8k.htm,1,1,ip ,ok
1169,320193,2014-09-09,2015-03-08,10-K,2014-10-27,0001193125-14-383437,d783162d10k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1169,320193,2014-09-09,2015-03-08,8-K,2014-11-10,0001193125-14-406296,d816414d8k.htm,1,1,ip ,ok
1169,320193,2014-09-09,2015-03-08,8-K,2015-01-27,0001193125-15-021857,d835619d8k.htm,1,1,ip ,ok
1169,320193,2014-09-09,2015-03-08,10-Q,2015-01-28,0001193125-15-023697,d835533d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1169,320193,2014-09-09,2015-03-08,8-K,2015-01-28,0001193125-15-023732,d835617d8k.htm,1,1,ip ,ok
1169,320193,2014-09-09,2015-03-08,8-K,2015-02-09,0001193125-15-039270,d868302d8k.htm,1,1,ip ,ok
1170,320193,2014-10-21,2015-04-19,10-K,2014-10-27,0001193125-14-383437,d783162d10k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1170,320193,2014-10-21,2015-04-19,8-K,2014-11-10,0001193125-14-406296,d816414d8k.htm,1,1,ip ,ok
1170,320193,2014-10-21,2015-04-19,8-K,2015-01-27,0001193125-15-021857,d835619d8k.htm,1,1,ip ,ok
1170,320193,2014-10-21,2015-04-19,10-Q,2015-01-28,0001193125-15-023697,d835533d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1170,320193,2014-10-21,2015-04-19,8-K,2015-01-28,0001193125-15-023732,d835617d8k.htm,1,1,ip ,ok
1170,320193,2014-10-21,2015-04-19,8-K,2015-02-09,0001193125-15-039270,d868302d8k.htm,1,1,ip ,ok
1170,320193,2014-10-21,2015-04-19,8-K,2015-03-13,0001104659-15-019336,a15-5624_18k.htm,1,1,ip ,ok
1176,105319,2004-11-27,2005-05-26,8-K,2005-03-03,0001104659-05-009371,a05-4490_18k.htm,1,1,ip ,ok
1176,105319,2004-11-27,2005-05-26,10-K,2005-03-17,0001047469-05-006927,a2153761z10-k.htm,1,7,intellectual property|ip |asset purchase|purchase price|consideration|technology|assignment,ok
1176,105319,2004-11-27,2005-05-26,8-K,2005-05-05,0001104659-05-020863,a05-8766_28k.htm,1,1,ip ,ok
1176,105319,2004-11-27,2005-05-26,10-Q,2005-05-06,0001104659-05-021202,a05-8766_110q.htm,1,2,intellectual property|purchase price,ok
1183,320193,2020-04-28,2020-10-25,8-K,2020-04-30,0000320193-20-000050,a8-kq220203282020.htm,1,1,ip ,ok
1183,320193,2020-04-28,2020-10-25,10-Q,2020-05-01,0000320193-20-000052,a10-qq220203282020.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1183,320193,2020-04-28,2020-10-25,8-K,2020-05-11,0001193125-20-139112,d926511d8k.htm,1,1,ip ,ok
1183,320193,2020-04-28,2020-10-25,8-K,2020-07-30,0000320193-20-000060,aapl-20200730.htm,1,1,ip ,ok
1183,320193,2020-04-28,2020-10-25,10-Q,2020-07-31,0000320193-20-000062,aapl-20200627.htm,1,6,patent|intellectual property|ip |asset purchase|purchase price|consideration,ok
1183,320193,2020-04-28,2020-10-25,8-K,2020-08-07,0001193125-20-213158,d49399d8k.htm,1,1,ip ,ok
1183,320193,2020-04-28,2020-10-25,8-K,2020-08-20,0001193125-20-225672,d937363d8k.htm,1,1,ip ,ok
1185,1001316,2013-12-12,2014-06-10,10-K,2014-03-07,0001144204-14-014207,v369569_10k.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
1185,1001316,2013-12-12,2014-06-10,10-Q,2014-05-14,0001144204-14-030472,v377196_10q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
1185,1001316,2013-12-12,2014-06-10,8-K,2014-06-10,0001144204-14-036677,v381053_8k.htm,1,1,ip ,ok
1190,813672,2003-02-07,2003-08-06,10-K,2003-03-14,0000891618-03-001237,f86295e10vk.htm,1,8,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology|assignment,ok
1190,813672,2003-02-07,2003-08-06,8-K,2003-03-14,0000891618-03-001238,f88367e8vk.htm,1,1,ip ,ok
1190,813672,2003-02-07,2003-08-06,8-K,2003-04-15,0000891618-03-001847,f89276e8vk.htm,1,2,ip |technology,ok
1190,813672,2003-02-07,2003-08-06,10-Q,2003-05-12,0000891618-03-002452,f89975e10vq.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
1190,813672,2003-02-07,2003-08-06,8-K,2003-07-22,0000891618-03-003756,f91480e8vk.htm,1,1,ip ,ok
1192,97210,2005-09-01,2006-02-28,8-K,2005-10-11,0001193125-05-199570,d8k.htm,1,3,ip |purchase price|consideration,ok
1192,97210,2005-09-01,2006-02-28,8-K,2005-10-19,0001193125-05-203767,d8k.htm,1,1,ip ,ok
1192,97210,2005-09-01,2006-02-28,8-K,2005-10-27,0001193125-05-209939,d8k.htm,1,1,ip ,ok
1192,97210,2005-09-01,2006-02-28,10-Q,2005-11-14,0001193125-05-225651,d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1192,97210,2005-09-01,2006-02-28,8-K,2005-12-06,0001193125-05-237403,d8k.htm,1,1,ip ,ok
1192,97210,2005-09-01,2006-02-28,8-K,2005-12-21,0001193125-05-246280,d8k.htm,1,1,ip ,ok
1192,97210,2005-09-01,2006-02-28,8-K,2006-01-18,0001193125-06-007474,d8k.htm,1,1,ip ,ok
1192,97210,2005-09-01,2006-02-28,8-K,2006-01-30,0001193125-06-015153,d8k.htm,1,1,ip ,ok
1193,97210,2007-05-03,2007-10-30,10-Q,2007-05-11,0001193125-07-111596,d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1193,97210,2007-05-03,2007-10-30,8-K,2007-07-19,0001193125-07-157449,d8k.htm,1,1,ip ,ok
1193,97210,2007-05-03,2007-10-30,10-Q,2007-08-10,0001193125-07-178782,d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
1193,97210,2007-05-03,2007-10-30,8-K,2007-08-31,0001193125-07-194030,d8k.htm,1,1,ip ,ok
1193,97210,2007-05-03,2007-10-30,8-K,2007-10-18,0001193125-07-220576,d8k.htm,1,1,ip ,ok
1194,1490281,2013-05-15,2013-11-11,8-K,2013-06-18,0001490281-13-000023,a8-kstockholdermeeting.htm,1,1,ip ,ok
1194,1490281,2013-05-15,2013-11-11,8-K,2013-08-07,0001490281-13-000031,a2013q28-k.htm,1,2,ip |technology,ok
1194,1490281,2013-05-15,2013-11-11,10-Q,2013-08-08,0001490281-13-000033,groupon2013q210-q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
1194,1490281,2013-05-15,2013-11-11,8-K,2013-10-24,0001490281-13-000036,a8-k2.htm,1,2,ip |technology,ok
1194,1490281,2013-05-15,2013-11-11,8-K,2013-11-07,0001490281-13-000043,a2013q38-k.htm,1,3,ip |purchase price|consideration,ok
1194,1490281,2013-05-15,2013-11-11,10-Q,2013-11-08,0001490281-13-000044,groupon2013q310-q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
1195,1428439,2021-01-15,2021-07-14,8-K,2021-02-18,0001564590-21-006667,roku-8k_20210218.htm,1,1,ip ,ok
1195,1428439,2021-01-15,2021-07-14,10-K,2021-02-26,0001564590-21-009021,roku-10k_20201231.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
1195,1428439,2021-01-15,2021-07-14,8-K,2021-03-02,0001193125-21-064426,d119865d8k.htm,1,1,ip ,ok
1195,1428439,2021-01-15,2021-07-14,8-K,2021-05-06,0001564590-21-024968,roku-8k_20210506.htm,1,1,ip ,ok
1195,1428439,2021-01-15,2021-07-14,10-Q,2021-05-07,0001564590-21-025558,roku-10q_20210331.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
1195,1428439,2021-01-15,2021-07-14,8-K,2021-06-11,0001193125-21-188899,d153885d8k.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-01-14,0000080424-14-000002,jan2014quarterlydividend.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,10-Q,2014-01-24,0000080424-14-000012,ond13quarterlyreport.htm,1,4,patent|intellectual property|ip |technology,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-01-24,0000080424-14-000008,ond2013earningsreleaseslides.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-01-24,0000080424-14-000006,ond2013earningsrelease.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-02-11,0000080424-14-000016,earningsupdatefeb2014.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-02-14,0000080424-14-000020,lafleyoptionexercise.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-02-28,0000080424-14-000022,lafley10b-1cplan.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-04-07,0000080424-14-000026,aprdivrelease.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-04-09,0000080424-14-000029,petfoodbusiness.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,10-Q,2014-04-23,0000080424-14-000038,jfm14quarterlyreport.htm,1,4,patent|intellectual property|ip |technology,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-04-23,0000080424-14-000035,earningsq3fy14slides.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-04-23,0000080424-14-000033,jfm2014earnings.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-06-11,0000080424-14-000040,informationalproforma2014.htm,1,1,ip ,ok
1196,80424,2014-01-02,2014-07-01,8-K,2014-06-25,0000080424-14-000043,geisslerrestructure.htm,1,1,ip ,ok
1198,1583107,2014-03-03,2014-08-30,8-K,2014-06-03,0001104659-14-043506,a14-14496_18k.htm,1,2,ip |assignment,ok
1198,1583107,2014-03-03,2014-08-30,10-Q,2014-06-24,0001104659-14-048072,a14-12674_110q.htm,1,6,patent|intellectual property|ip |consideration|technology|assignment,ok
1198,1583107,2014-03-03,2014-08-30,8-K,2014-08-06,0001104659-14-057607,a14-18527_18k.htm,1,1,ip ,ok
1198,1583107,2014-03-03,2014-08-30,8-K,2014-08-13,0001104659-14-060394,a14-18930_18k.htm,1,1,ip ,ok
1198,1583107,2014-03-03,2014-08-30,10-Q,2014-08-14,0001104659-14-060469,a14-18091_110q.htm,1,6,patent|intellectual property|ip |consideration|technology|assignment,ok
1199,1583107,2014-03-03,2014-08-30,8-K,2014-06-03,0001104659-14-043506,a14-14496_18k.htm,1,2,ip |assignment,ok
1199,1583107,2014-03-03,2014-08-30,10-Q,2014-06-24,0001104659-14-048072,a14-12674_110q.htm,1,6,patent|intellectual property|ip |consideration|technology|assignment,ok
1199,1583107,2014-03-03,2014-08-30,8-K,2014-08-06,0001104659-14-057607,a14-18527_18k.htm,1,1,ip ,ok
1199,1583107,2014-03-03,2014-08-30,8-K,2014-08-13,0001104659-14-060394,a14-18930_18k.htm,1,1,ip ,ok
1199,1583107,2014-03-03,2014-08-30,10-Q,2014-08-14,0001104659-14-060469,a14-18091_110q.htm,1,6,patent|intellectual property|ip |consideration|technology|assignment,ok
1200,97745,2013-12-21,2014-06-19,8-K,2014-01-30,0000097745-14-000008,tmo8kq413.htm,1,2,intellectual property|ip ,ok
1200,97745,2013-12-21,2014-06-19,8-K,2014-02-04,0001193125-14-033491,d655739d8k.htm,1,2,ip |consideration,ok
1200,97745,2013-12-21,2014-06-19,10-K,2014-02-27,0000097745-14-000014,tmok2013.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
1200,97745,2013-12-21,2014-06-19,8-K,2014-02-27,0001193125-14-072609,d684652d8k.htm,1,1,ip ,ok
1200,97745,2013-12-21,2014-06-19,8-K,2014-03-24,0000097745-14-000018,tmo8k2014.htm,1,1,ip ,ok
1200,97745,2013-12-21,2014-06-19,8-K,2014-04-23,0000097745-14-000025,tmo8kq12014.htm,1,2,intellectual property|ip ,ok
1200,97745,2013-12-21,2014-06-19,10-Q,2014-05-02,0000097745-14-000031,tmoq114.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
1200,97745,2013-12-21,2014-06-19,8-K,2014-05-02,0000097745-14-000032,tmo8k2014.htm,1,2,intellectual property|ip ,ok
1200,97745,2013-12-21,2014-06-19,8-K,2014-05-22,0001193125-14-209750,d732381d8k.htm,1,1,ip ,ok
1202,4962,2006-08-30,2007-02-26,8-K,2006-09-08,0000950117-06-003807,a42708.htm,1,1,ip ,ok
1202,4962,2006-08-30,2007-02-26,8-K,2006-09-14,0000004962-06-000026,wrap.txt,1,1,ip ,ok
1202,4962,2006-08-30,2007-02-26,8-K,2006-09-18,0000004962-06-000027,pdolan.txt,1,1,ip ,ok
1202,4962,2006-08-30,2007-02-26,8-K,2006-09-29,0000004962-06-000029,bylaw8ksept06.txt,1,1,ip ,ok
1202,4962,2006-08-30,2007-02-26,8-K,2006-10-23,0000004962-06-000033,oct23wrap.txt,1,1,ip ,ok
1202,4962,2006-08-30,2007-02-26,8-K,2006-11-07,0000004962-06-000037,roenov2006.txt,1,1,ip ,ok
1202,4962,2006-08-30,2007-02-26,10-Q,2006-11-09,0001047469-06-013844,a2174289z10-q.txt,1,3,ip |consideration|technology,ok
1202,4962,2006-08-30,2007-02-26,8-K,2006-11-22,0001104659-06-077507,a06-24422_18k.htm,1,1,ip ,ok
