permno,cik
87143,0000773720
87153,0001088653
87156,0001088022
87165,0001085770
87167,0001085621
87170,0000742686
87172,0001058299
87173,0001641129
87178,0001086939
87179,0001078075
87180,0001087779
87182,0001088033
87184,0001087423
87189,0001022509
87195,0001072369
87198,0001086600
87199,0001090633
87204,0001076378
87207,0000713138
87209,0001088162
87214,0001090061
87227,0001066194
87228,0001089613
87229,0001090071
87231,0000754086
87236,0001056386
87238,0001061895
87241,0001089907
87242,0001032761
87247,0001071342
87251,0001094366
87253,0001087879
87255,0001088825
87261,0001142701
87264,0001517650
87265,0001050808
87266,0000705776
87267,0002012383
87272,0001095409
87277,0001091801
87280,0001004315
87292,0001089976
87294,0001035398
87296,0001095442
87298,0001093434
87299,0001086222
87301,0001003607
87302,0001054721
87307,0001095270
87310,0001093207
87313,0001002658
87317,0001096197
87319,0001092917
87321,0001089872
87327,0001042431
87328,0001084561
87332,0001093576
87337,0001093691
87339,0001096691
87340,0001088144
87343,0001092367
87345,0001003214
87347,0001058959
87350,0001092458
87352,0001089026
87353,0001087955
87354,0000746870
87357,0001091530
87359,0001089717
87360,0001095747
87361,0001057083
87364,0000882508
87368,0001079286
87377,0001643858
87379,0001089143
87383,0000941775
87385,0001095105
87390,0001094739
87392,0001091756
87394,0001058811
87400,0000916704
87405,0001527890
87406,0001096958
87414,0001094007
87415,0000704532
87416,0001063662
87418,0001095330
87419,0001093885
87424,0001094814
87426,0000763744
87427,0001094371
87430,0001069258
87431,0001092393
87432,0001090872
87434,0000752208
87438,0001096200
87439,0001040896
87442,0000030823
87444,0000845982
87445,0001094285
87446,0001080259
87447,0001090727
87448,0001042018
87449,0001094286
87451,0001018871
87454,0001091440
87455,0001093802
87459,0001099196
87474,0000944163
87478,0001014672
87482,0001089443
87487,0001094831
87489,0000949968
87494,0001094238
87496,0001062292
87499,0001068796
87504,0001098462
87513,0000889057
87518,0001096509
87520,0001095603
87521,0001085653
87523,0001059155
87527,0001091271
87531,0000877799
87540,0001449877
87541,0000075677
87562,0001095478
87568,0001449579
87569,0001097641
87571,0000886235
87573,0000764037
87576,0001095594
87579,0001023139
87581,0000772891
87582,0000845880
87583,0001098972
87584,0001096481
87586,0001098803
87587,0001071806
87588,0001056794
87601,0001049210
87602,0001094348
87605,0001098574
87606,0001098834
87612,0001096325
87618,0001098659
87621,0001076641
87624,0001093709
87629,0001012957
87631,0001088116
87632,0001076481
87633,0001058444
87634,0000712511
87636,0001096479
87637,0000739944
87638,0001054131
87639,0000828119
87640,0001029784
87644,0001035096
87646,0001097338
87648,0001094561
87649,0001042134
87656,0000318306
87657,0001099800
87658,0001046995
87660,0001097313
87664,0001107457
87666,0001097362
87696,0000753568
87725,0000764401
87748,0001067588
87749,0001183941
87750,0001097264
87755,0001108332
87756,0001102542
87757,0000835409
87762,0001094036
87767,0000837600
87769,0001087477
87770,0001061583
87777,0001103390
87785,0001087432
87789,0001033905
87790,0001064648
87791,0001103234
87793,0000786998
87800,0001100389
87806,0001091284
87808,0001105519
87812,0001038074
87814,0001090908
87816,0000776008
87817,0001085223
87822,0001104172
87825,0001030471
87827,0001098277
87832,0000884269
87839,0000910523
87841,0001057698
87844,0001108329
88031,0000865752
88074,0000704360
88148,0001070698
88149,0001110647
88152,0001102934
88155,0001104252
88159,0000939767
88165,0001101268
88167,0001095565
88173,0001062822
88174,0001102993
88175,0001098432
88176,0001028361
88177,0001017491
88178,0001091226
88181,0001109345
88182,0001097864
88185,0001037165
88186,0001035975
88190,0001033025
88192,0000828064
88193,0001070380
88195,0001001233
88198,0001106842
88199,0001099414
88204,0001104730
88205,0001108828
88208,0000749647
88213,0000941685
88233,0001114448
88234,0000727672
88239,0001610520
88240,0001113423
88243,0001111492
88245,0001075710
88248,0001107194
88249,0001106773
88250,0001059784
88254,0001090215
88255,0001107216
88256,0001057217
88258,0000711665
88259,0001173489
88260,0001040161
88262,0001103777
88263,0001105982
88264,0001708055
88266,0001111863
88269,0000751968
88271,0001094961
88275,0000874689
88279,0001717557
88281,0001100682
88287,0001101396
88306,0000751226
88308,0000940298
88309,0001115837
88310,0001116578
88319,0001111335
88321,0001108185
88324,0001063527
88325,0001116094
88326,0001013690
88329,0001107050
88330,0001105841
88331,0001037760
88332,0001009759
88333,0001037834
88334,0001116581
88335,0001107332
88338,0001109190
88340,0001116284
88345,0001110794
88347,0001091822
88349,0001144878
88351,0001104506
88352,0001035267
88353,0001111496
88354,0000061442
88355,0001090507
88357,0000769409
88359,0001075656
88360,0001835632
88362,0001110646
88366,0001104325
88369,0001111553
88370,0000758938
88375,0001111759
88377,0001111721
88381,0000778709
88385,0001101147
88388,0000732718
88391,0001017413
88392,0001355444
88415,0001108511
88417,0001113232
88418,0001112880
88419,0001823882
88421,0001080709
88423,0001094895
88424,0001109808
88427,0001109138
88432,0001022974
88434,0001113148
88436,0001593034
88439,0001101302
88440,0001046832
88441,0001113099
88445,0000044041
88446,0001110803
88449,0001023966
88451,0001114220
88454,0001105503
88457,0001110903
88458,0001106851
88462,0001069530
88463,0001056421
88466,0001108320
88468,0001104855
88469,0000907152
88475,0001030206
88476,0001043082
88477,0001114040
88478,0001109935
88479,0000893692
88483,0001035497
88484,0001061786
88487,0000313216
88490,0001119639
88493,0000816949
88497,0001044435
88498,0001107601
88499,0001114200
88503,0001111632
88504,0001109354
88507,0001119774
88508,0001402159
88511,0001108205
88514,0000914201
88515,0001034072
88516,0000907562
88520,0001110361
88522,0001097002
88526,0001119769
88527,0001110009
88532,0001040416
88534,0000836690
88535,0000930553
88536,0001116201
88537,0001106935
88538,0001106774
88539,0001058289
88540,0001108951
88541,0000751145
88542,0001114925
88544,0001114872
88545,0001113481
88549,0001095348
88550,0001108924
88554,0000845072
88555,0000913437
88556,0000924829
88559,0001114999
88562,0001026380
88564,0001760173
88566,0001103354
88569,0001111345
88571,0001082397
88573,0001045739
88574,0001111665
88575,0001108058
88577,0001109279
88578,0001052547
88579,0001113428
88580,0001050776
88581,0000913756
88583,0000105006
88585,0001112263
88587,0001116521
88590,0001799208
88591,0001033030
88595,0000938323
88597,0001122976
88603,0001107458
88612,0001033767
88615,0001114483
88617,0001109537
88620,0000926617
88623,0001114365
88624,0001043134
88625,0000876188
88626,0001082038
88627,0000930095
88634,0001116030
88636,0001114674
88642,0001261482
88645,0001111759
88646,0001102741
88648,0001116942
88653,0000912888
88659,0001122411
88660,0001123658
88667,0001029738
88668,0001110783
88676,0001124139
88683,0001123799
88725,0001126136
88727,0001118941
88729,0001119985
88730,0001018710
88733,0001110206
88735,0001122135
88738,0001096088
88739,0001022225
88740,0001660719
88743,0001027362
88745,0000933955
88748,0001051034
88750,0001120295
88751,0000917770
88779,0000749660
88783,0000030841
88784,0001076167
88785,0001039160
88786,0001122342
88790,0001100412
88791,0001103345
88793,0001120155
88795,0000772897
88799,0000947397
88802,0001126659
88807,0001022652
88809,0001122668
88810,0001034842
88811,0001009356
88813,0001001193
88822,0001123661
88826,0001127051
88830,0001053361
88831,0001109740
88832,0000735780
88835,0001128749
88836,0000934473
88837,0001121788
88839,0001123494
88840,0001046293
88841,0001084765
88842,0001126113
88845,0001122304
88846,0001084966
88849,0001021853
88850,0001065860
88853,0001124198
88860,0001097149
88862,0001052357
88863,0001124140
88867,0000736822
88873,0001123360
88884,0000870764
88895,0001129155
88897,0001121484
88902,0001073965
88905,0001016169
88906,0001123647
88910,0001113247
88913,0001123028
88914,0001014343
88915,0001120438
88917,0001129446
88935,0001135644
88939,0000764867
88946,0001285233
88948,0001100813
88949,0001060736
88950,0001121309
88952,0001121936
88953,0001091587
88957,0001135951
88980,0001122787
88981,0000944702
88988,0001005731
88990,0000050601
88991,0001064728
88992,0001126294
88994,0000946563
88995,0001106056
89002,0001101215
89004,0001135152
89006,0001103982
89014,0001137411
89016,0001140625
89019,0001067386
89022,0000890066
89025,0001133478
89029,0000890394
89031,0001069183
89032,0001129650
89036,0000878526
89044,0001120914
89046,0001492658
89066,0001130498
89069,0000733628
89070,0001136869
89071,0001467373
89077,0000756680
89093,0000745287
89099,0000922521
89102,0001048620
89104,0001144399
89108,0001141719
89110,0000926326
89114,0000706970
89122,0000768832
89125,0000016875
89132,0001133082
89134,0001792580
89138,0001996862
89141,0000080035
89148,0000838879
89150,0001158838
89156,0001158967
89165,0000746592
89166,0001158533
89169,0000872912
89170,0001126140
89172,0001041418
89175,0001129928
89177,0001073695
89179,0001156039
89181,0000764244
89191,0001159152
89195,0001126328
89196,0001681459
89199,0001159508
89200,0000759672
89201,0000889211
89203,0001157377
89206,0001144690
89208,0001065034
89216,0001144215
89224,0001157972
89230,0001145460
89238,0001160106
89243,0001123361
89244,0000105319
89245,0000773730
89256,0001163653
89258,0001137774
89260,0001051719
89265,0001141399
89269,0001071739
89271,0001344632
89273,0001142406
89274,0001119775
89276,0001157624
89277,0001072379
89290,0000817720
89296,0000758739
89300,0001074874
89312,0001156295
89313,0001129425
89322,0001084726
89329,0000101063
89330,0000917851
89333,0000054991
89335,0001166141
89341,0000717809
89352,0001066833
89353,0001158463
89375,0001116613
89382,0001000184
89383,0001139650
89390,0001123313
89391,0001141240
89393,0001065280
89397,0001166388
89398,0001172494
89402,0001182802
89410,0000906192
89411,0001035354
89416,0001077688
89422,0001035656
89426,0001168335
89442,0001095901
89444,0001075124
89445,0001103021
89448,0001141215
89452,0001166380
89456,0000763532
89462,0001173382
89471,0001138951
89475,0001121404
89493,0001178551
89497,0000109758
89499,0000768162
89502,0000820237
89505,0001131343
89510,0001191694
89525,0001166691
89528,0001041954
89533,0001174922
89540,0001089063
89566,0000029806
89568,0001063997
89571,0001021604
89572,0001173489
89574,0001185348
89581,0001191255
89606,0001092796
89611,0000934549
89616,0000717422
89617,0001101239
89621,0001619489
89624,0000778175
89626,0001156375
89631,0000357097
89641,0001137789
89642,0001304740
89648,0000918608
89655,0000724910
89659,0000355777
89675,0000791348
89678,0001183941
89680,0001183920
89682,0001689437
89686,0000801351
89696,0001089642
89702,0000906469
89750,0001121131
89753,0001039399
89761,0001157758
89770,0001224370
89771,0000743884
89778,0001132924
89785,0001059404
89793,0001226308
89796,0001053374
89797,0001114084
89800,0001122904
89813,0001170650
89815,0001084876
89817,0000948642
89831,0001232229
89833,0001259942
89835,0001043639
89847,0001179083
89853,0001133416
89859,0001115143
89860,0001161924
89863,0001131907
89865,0001028358
89867,0001122135
89872,0001178056
89875,0001023024
89884,0001072048
89889,0001173204
89891,0000719135
89894,0000711039
89900,0001177394
89905,0001035748
89907,0000724970
89914,0000927829
89922,0001803696
89925,0001101680
89930,0001237941
89931,0000723385
89933,0001117119
89935,0001262104
89941,0001133311
89954,0001465112
89956,0001136174
89971,0001206264
89978,0000861050
90010,0001270484
90013,0001263074
90014,0001081290
90022,0001140486
90023,0001264899
90025,0001131517
90026,0001090069
90029,0001029142
90031,0001260990
90032,0001118361
90034,0000866830
90038,0001267238
90044,0001651347
90046,0001133519
90049,0000934936
90051,0000720896
90052,0001267097
90054,0001094084
90064,0001057689
90071,0001013871
90076,0001267482
90079,0001128495
90081,0001162461
90083,0001104252
90084,0001262200
90088,0001224133
90096,0001262175
90097,0001275014
90098,0001130166
90099,0000319450
90100,0000355473
90101,0001160308
90107,0000745469
90110,0001274057
90118,0001231346
90125,0001088856
90126,0001061983
90129,0001095277
90132,0001264755
90133,0001273013
90135,0001163943
90137,0001062216
90158,0001092492
90162,0001276520
90169,0001043873
90170,0001174940
90176,0001004673
90177,0001070494
90178,0001178670
90179,0001275187
90183,0001145404
90187,0001091171
90188,0001142596
90194,0001059262
90196,0000813781
90200,0001267130
90203,0000744099
90211,0000752692
90213,0001273931
90215,0001108524
90220,0001106942
90222,0001048611
90223,0000707388
90226,0001117629
90229,0001130626
90230,0000315807
90231,0001053221
90232,0000830916
90233,0001235010
90234,0001112422
90236,0001275816
90238,0001123979
90239,0001108674
90242,0001284823
90243,0001274913
90248,0001286681
90249,0001289308
90266,0001290109
90272,0001279363
90275,0001182129
90276,0001280058
90277,0000740761
90279,0001036141
90280,0001093649
90283,0001137399
90284,0000723527
90285,0000899460
90287,0001135711
90288,0001289850
90289,0000739790
90295,0001442741
90299,0001050550
90309,0000834208
90310,0000747605
90312,0001262823
90313,0001157762
90314,0001290900
90316,0001291361
90319,0001652044
90321,0001288379
90323,0001111247
90325,0001289340
90335,0000003982
90341,0001196298
90342,0000731619
90346,0000926042
90352,0001379895
90353,0001124941
90354,0001110647
90355,0001115091
90356,0001289434
90363,0001089638
90365,0001279493
90369,0000775542
90370,0001091158
90371,0001113809
90372,0001142380
90373,0001297996
90374,0001297401
90377,0000704532
90381,0001283073
90386,0001285785
90394,0001295810
90397,0001178347
90400,0001515156
90401,0001287750
90407,0001217688
90409,0001289848
90410,0001163848
90411,0001259550
90422,0000741343
90423,0001080014
90428,0001040666
90430,0001211583
90436,0001159036
90437,0001289871
90439,0001298341
90440,0001296435
90444,0001296445
90452,0001077552
90453,0001133324
90454,0001278021
90455,0001280452
90458,0001993004
90459,0001297633
90461,0001271193
90468,0000902482
90469,0001136655
90477,0001108271
90478,0000864559
90479,0001175636
90485,0001297968
90489,0001298978
90505,0001300514
90515,0001292055
90519,0001303936
90520,0001306830
90528,0001304280
90536,0001292426
90537,0001895262
90539,0001076682
90542,0001314102
90546,0001114529
90548,0001305168
90550,0001308547
90558,0001307954
90559,0001286455
90565,0001169264
90568,0001302028
90569,0001309108
90592,0001121439
90594,0001285701
90595,0001313310
90599,0000902622
90601,0001120193
90604,0001183765
90609,0000758004
90613,0001295230
90626,0000707511
90631,0001089496
90639,0001317362
90640,0001086745
90642,0001116449
90643,0000817979
90657,0001312073
90659,0001289550
90660,0000753058
90664,0001093557
90672,0001320854
90682,0001213809
90699,0001319161
90705,0000275858
90708,0001289419
90713,0000706766
90723,0001175965
90725,0001318310
90727,0001010286
90731,0001280784
90733,0001065049
90734,0001303313
90736,0001028318
90742,0001316625
90744,0001329394
90747,0001324570
90748,0001130591
90750,0001091596
90756,0000775158
90758,0001314755
90763,0001265888
90774,0000810365
90783,0000928054
90789,0001323531
90792,0001317577
90799,0000759436
90801,0000763580
90804,0001125294
90807,0001320947
90808,0001324424
90814,0001130866
90816,0001094572
90822,0001323715
90825,0000712034
90831,0001316656
90833,0001144354
90844,0000768941
90847,0001268984
90852,0000782379
90853,0001794846
90854,0001104042
90856,0001323885
90857,0001329099
90860,0001319197
90867,0001323974
90868,0001317945
90873,0001216199
90875,0001041514
90877,0001315054
90880,0000820027
90888,0001140028
90898,0001323115
90899,0001166272
90900,0001131324
90901,0001219210
90905,0000945725
90907,0001061027
90910,0001134203
90912,0001103025
90913,0001262976
90917,0001696804
90924,0000704460
90926,0001326190
90937,0001121785
90939,0001096560
90942,0000894237
90955,0001051514
90957,0001333170
90958,0001302177
90962,0001342068
90971,0001159167
90973,0001095348
90977,0001297627
90978,0000867773
90979,0001336917
90981,0001341088
90982,0001005699
90984,0001095291
90992,0001598014
90993,0001571949
90996,0001121225
90999,0001013605
91003,0000755095
91013,0001344674
91020,0000885306
91021,0001095981
91022,0001323630
91028,0001339455
91029,0001322705
91032,0001333513
91033,0001329919
91036,0001311396
91040,0001109189
91041,0001335258
91061,0001342803
91064,0001275011
91067,0001335793
91068,0001058090
91074,0001340744
91075,0001344596
91079,0001337899
91082,0001338940
91085,0001097503
91086,0001008848
91088,0001178104
91090,0001334036
91095,0001235468
91103,0000100517
91111,0001276187
91127,0001326973
91142,0000036340
91143,0001368007
91152,0001260221
91154,0001344413
91156,0000945828
91160,0001344907
91163,0001342338
91166,0001167896
91173,0000890640
91174,0001284519
91175,0001166463
91177,0000080252
91178,0001349426
91184,0001124105
91186,0001347178
91195,0001340041
91204,0000784977
91205,0000748015
91218,0001350031
91233,0001141391
91237,0001272830
91249,0000729232
91267,0001138400
91268,0001352045
91273,0000714865
91279,0001178711
91280,0001351509
91281,0000731308
91282,0001123541
91284,0001350620
91286,0001307752
91300,0000768986
91306,0000866028
91321,0000886986
91348,0001350653
91359,0001239819
91362,0001357525
91363,0001354327
91365,0001180145
91366,0001131554
91370,0001171529
91371,0001354217
91372,0001352341
91380,0000770949
91395,0001318641
91396,0000777539
91402,0000892553
91416,0001359841
91420,0001369377
91428,0001350102
91432,0001350381
91434,0001360886
91455,0001373060
91461,0001365135
91463,0001169561
91464,0001342960
91466,0000884909
91470,0001362599
91471,0001069308
91485,0001357326
91486,0001125920
91487,0001323854
91488,0001107421
91491,0001070336
91492,0000779164
91493,0001130258
91498,0001333493
91500,0001297989
91503,0001158895
91504,0001219169
91506,0000802301
91509,0001298521
91531,0001370946
91547,0001336920
91571,0001367644
91579,0001357615
91594,0001364885
91604,0001365767
91611,0001274494
91612,0001366868
91613,0001276591
91614,0001364099
91615,0001121702
91616,0001282631
91618,0001361983
91620,0000777504
91623,0001171298
91650,0001373835
91657,0001158223
91658,0001374535
91660,0001351197
91663,0000854709
91665,0001372020
91666,0001375557
91668,0001111928
91669,0001373671
91672,0001226616
91677,0001371541
91733,0001368622
91735,0001032863
91736,0001375320
91738,0001380180
91742,0001367083
91746,0001374993
91783,0000748103
91791,0000744166
91814,0001138723
91820,0001340752
91821,0001356104
91822,0001377630
91823,0001379661
91824,0001142576
91825,0001157780
91829,0001362959
91831,0001105360
91832,0001157601
91835,0001212235
91836,0001377789
91849,0001383312
91883,0001377013
91888,0001173752
91889,0001381325
91891,0001323653
91892,0001442505
91899,0001168195
91900,0001366246
91901,0001126741
91902,0000858655
91904,0001300578
91906,0001097136
91907,0001375365
91909,0001314772
91910,0000896429
91919,0000723312
91926,0000027904
91928,0001063259
91937,0001283699
91954,0000826326
91957,0001372664
91964,0001378140
91965,0001382911
91969,0001366649
91971,0001301081
91975,0000868857
92012,0001137469
92032,0001322505
92033,0001203957
92034,0001175609
92035,0001368265
92038,0001244937
92039,0001119745
92040,0001178879
92042,0001274563
92046,0001385830
92050,0001145197
92053,0001317872
92057,0001387767
92073,0000771790
92087,0001138830
92092,0001391984
92095,0001138639
92096,0001232524
92097,0001391127
92101,0001124608
92102,0001158172
92103,0001287950
92104,0001391672
92121,0001393612
92130,0000894158
92155,0001140310
92156,0001385187
92157,0001385157
92172,0001393883
92174,0001112920
92182,0001132484
92183,0001394159
92186,0001168220
92188,0001390844
92190,0001401106
92192,0001116435
92193,0001324205
92196,0000777002
92199,0001376556
92203,0001397187
92204,0001403849
92207,0001388133
92210,0001385292
92211,0001401678
92213,0001167419
92214,0001400400
92217,0000745664
92220,0000937556
92225,0000749290
92228,0001399250
92245,0001389050
92257,0001124610
92261,0001398659
92282,0001165231
92293,0000816761
92295,0001347452
92296,0001131096
92298,0001315320
92302,0001405277
92310,0001401923
92316,0001398161
92319,0001230355
92320,0001087934
92330,0001253955
92339,0001399768
92345,0001389545
92364,0000770719
92372,0000735703
92376,0001396546
92381,0001409012
92389,0001393744
92399,0000741556
92402,0001408198
92404,0001409134
92424,0001408501
92430,0001410064
92431,0001282393
92433,0001427570
92435,0001334303
92445,0001105184
92448,0001410172
92450,0001163698
92453,0001375063
92454,0001292653
92455,0001361579
92456,0001368148
92460,0001227930
92463,0001120105
92465,0001386198
92466,0001409375
92468,0001158780
92469,0001415404
92484,0001405419
92493,0001157408
92497,0001117106
92505,0001043382
92521,0001342958
92530,0000916457
92544,0001295172
92549,0001411583
92552,0001368582
92558,0001411861
92570,0000026780
92583,0000732026
92587,0001574774
92588,0001403431
92594,0001390478
92596,0001418819
92609,0000928366
92611,0001403161
92614,0001410636
92621,0001421461
92635,0001423221
92640,0001419581
92655,0000731766
92665,0001228627
92670,0001421182
92683,0001412558
92686,0001133869
92717,0001418919
92729,0001433660
92750,0001428156
92753,0001421517
92765,0001107694
92770,0000778424
92774,0001006637
92776,0001370416
92793,0001444406
92808,0001438231
92854,0001441236
92869,0001441848
92872,0000106618
92874,0000758743
92890,0001452575
92894,0001389072
92902,0001305323
92903,0000712036
92913,0001351285
92917,0001120370
92921,0001371781
92924,0001208208
92930,0000753762
92931,0001739942
92935,0000898770
92940,0001453814
92941,0001459450
92981,0001462418
92984,0001420302
92988,0001457543
92992,0001444598
93001,0001110649
93002,0001730168
93004,0001087294
93013,0001668717
93025,0000781902
93037,0001167178
93065,0001436126
93078,0001178946
93082,0001474835
93085,0001285819
93094,0001475260
93101,0000842162
93124,0001469433
93132,0001262039
93149,0001296205
93159,0000314808
93174,0001395942
93175,0001321646
93194,0001367396
93201,0000751441
93222,0001403385
93236,0000731252
93237,0000034956
93246,0001474735
93247,0001478085
93252,0000757763
93264,0001446847
93266,0001117297
93272,0001406666
93287,0000756808
93289,0001288469
93290,0001268659
93295,0001487730
93296,0001477294
93300,0001316175
93301,0001325879
93305,0001430592
93307,0001167294
93316,0000756055
93317,0001311486
93339,0001267602
93340,0001387467
93345,0001200375
93346,0001324759
93354,0001170534
93355,0001355128
93358,0001296391
93369,0001910851
93371,0001410098
93372,0001287213
93387,0001322705
93392,0001484478
93393,0001487371
93401,0001474439
93418,0001486800
93426,0001487952
93428,0001086909
93429,0001374310
93430,0001377720
93433,0001568319
93434,0001477246
93436,0001318605
